,country_code,party_id,id,publish,address,city,country,postal_code,parking_type,time_zone,mobie_voltage_level,last_updated,latitude,longitude,evse.evse_id,evse.uid,evse.status,evse.last_updated,connector.id,connector.standard,connector.format,connector.power_type,connector.max_voltage,connector.max_amperage,connector.max_electric_power
0,PT,MOB,ABF-00001,True,Rua Manuel Teixeira Gomes,Albufeira,PRT,8200-269,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:08Z,37.096825,-8.224503,PT*MOB*ABF*00001*02,ABF-00001-02,CHARGING,2021-05-11T14:10:26Z,ABF-00001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
1,PT,EVP,ABF-00002,True,"Sitio Pedra Escorregar, 9720, AZ 8200-421 Guia Albufeira S/N",Albufeira,PRT,8200-421,PARKING_LOT,Europe/Lisbon,BTN,2021-04-29T19:41:04Z,37.123742,-8.300047,PT*EVP*ABF*00002*2,ABF-00002-2,UNKNOWN,2021-04-29T19:33:18Z,ABF-00002-2-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
2,PT,MOB,ABF-00003,True,Estrada das Açoteias,Albufeira,PRT,8200-912,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:15:10Z,37.0945,-8.1776,PT*MOB*ABF*00003*02,ABF-00003-02,AVAILABLE,2021-05-09T10:01:02Z,ABF-00003-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,11000
3,PT,MOB,ABF-00004,True,Estrada das Açoteias,Albufeira,PRT,8200-912,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:14:48Z,37.096,-8.1772,PT*MOB*ABF*00004*02,ABF-00004-02,AVAILABLE,2021-05-11T06:23:42Z,ABF-00004-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,16,11000
4,PT,KLC,ABF-00005,True,Rua do Município,Albufeira,PRT,8200-077,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:35Z,37.090829,-8.2459,PT*KLC*ABF*00005*02,ABF-00005-02,CHARGING,2021-05-11T12:24:56Z,ABF-00005-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
5,PT,KLC,ABF-00006,True,Rua Manuel Bentes Junior,Albufeira,PRT,8200-176,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:13:38Z,37.087239,-8.24759,PT*KLC*ABF*00006*02,ABF-00006-02,CHARGING,2021-05-11T13:02:37Z,ABF-00006-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
6,PT,EDP,ABF-00008,True,Rua Do Município Lote 26,Albufeira,PRT,8200-916,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:58Z,37.090700,-8.243906,PT*EDP*ABF*00008*1,ABF-00008-1,AVAILABLE,2021-05-10T09:19:03Z,ABF-00008-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
7,PT,EDP,ABF-00009,True,Rua Do Município Lote 26,Albufeira,PRT,8200-916,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:13:39Z,37.090400,-8.243906,PT*EDP*ABF*00009*1,ABF-00009-1,AVAILABLE,2021-05-10T09:19:04Z,ABF-00009-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
8,PT,CME,ABF-00010,True,Zona Industrial de Vale Paraíso,Albufeira,PRT,8200-567,ON_STREET,Europe/Lisbon,BTN,2021-04-19T18:01:24Z,37.117687,-8.245134,PT*CME*ABF*00010*03,ABF-00010-03,UNKNOWN,2021-04-19T15:50:24Z,ABF-00010-03-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
9,PT,BLU,ABF-00011,True,Praia Maria Luísa,Albufeira,PRT,8200-609,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:13:33Z,37.091771,-8.205087,PT*BLU*ABF*00011*02,ABF-00011-02,AVAILABLE,2021-05-09T13:45:26Z,ABF-00011-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
10,PT,GLP,ABF-00012,True,Makro Albufeira,Albufeira,PRT,8200-856,PARKING_LOT,Europe/Lisbon,BTN,2021-05-01T16:05:06Z,37.129463,-8.282082,PT*GLP*ABF*00012*02,ABF-00012-02,UNKNOWN,2021-05-01T15:41:22Z,ABF-00012-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
11,PT,GLP,ABF-00013,True,Makro Albufeira,Albufeira,PRT,8200-856,PARKING_LOT,Europe/Lisbon,BTN,2021-05-01T16:05:06Z,37.129150,-8.282082,PT*GLP*ABF*00013*02,ABF-00013-02,UNKNOWN,2021-05-01T15:10:45Z,ABF-00013-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
12,PT,EDP,ABF-00014,True,Hotel Vila Galé Atlântico,Albufeira,PRT,8200-995,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:15:19Z,37.084582,-8.314045,PT*EDP*ABF*00014*1,ABF-00014-1,AVAILABLE,2021-04-29T13:37:31Z,ABF-00014-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
13,PT,EDP,ABF-00015,True,Hotel Vila Galé Atlantico,Albufeira,PRT,8200-995,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:15:32Z,37.084250,-8.314045,PT*EDP*ABF*00015*1,ABF-00015-1,UNKNOWN,2021-04-29T13:37:12Z,ABF-00015-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
14,PT,KLC,ABF-00016,True,Estrada dos Caliços,Albufeira,PRT,8200-131,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:44Z,37.095664,-8.249486,PT*KLC*ABF*00016*03,ABF-00016-03,AVAILABLE,2021-05-11T13:32:22Z,ABF-00016-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
15,PT,PRP,ABT-00002,True,A23 - Sublanço Abrantes / Mouriscas (Sentido Este/Oeste),Abrantes,PRT,2204-906,ALONG_MOTORWAY,Europe/Lisbon,MT,2021-05-11T14:14:32Z,39.486109,-8.159092,PT*PRP*ABT*00002*03,ABT-00002-03,AVAILABLE,2021-05-10T12:20:24Z,ABT-00002-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
16,PT,PRP,ABT-00003,True,A23 - Sublanço Abrantes / Mouriscas (Sentido Oeste/Este),Abrantes,PRT,2204-906,ALONG_MOTORWAY,Europe/Lisbon,MT,2021-05-11T14:15:18Z,39.484883,-8.15503,PT*PRP*ABT*00003*03,ABT-00003-03,AVAILABLE,2021-05-11T14:13:18Z,ABT-00003-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
17,PT,KLC,ABT-90001,True,Largo 1º de Maio,Abrantes,PRT,-,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:14:08Z,39.4587,-8.1998,PT*KLC*ABT*90001*02,ABT-90001-02,AVAILABLE,2021-05-11T13:29:43Z,ABT-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
18,PT,EDP,ACB-00002,True,"Estrada Nacional 86, Casal do Leirão",Alcobaça,PRT,2475-022,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:13:47Z,39.433215,-8.982104,PT*EDP*ACB*00002*02,ACB-00002-02,AVAILABLE,2021-05-11T14:11:49Z,ACB-00002-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
19,PT,EDP,ACB-00003,True,Quinta da Barrada,Alcobaça,PRT,2460-000,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:15:28Z,39.54601,-8.96945,PT*EDP*ACB*00003*03,ACB-00003-03,AVAILABLE,2021-05-10T16:49:48Z,ACB-00003-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
20,PT,HRZ,ACB-90001,True,Rua Judite Neves Vasco,Alcobaça,PRT,2460-055,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:33Z,39.552,-8.975611,PT*HRZ*ACB*90001*2,ACB-90001-2,AVAILABLE,2021-05-11T11:20:44Z,ACB-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
21,PT,GLG,ACH-00002,True,"A12 km 13,8 (Sentido Norte/Sul)",Alcochete,PRT,2890,ALONG_MOTORWAY,Europe/Lisbon,BTE,2021-05-11T14:15:24Z,38.72584,-8.98778,PT*GLG*ACH*00002*03,ACH-00002-03,AVAILABLE,2021-05-11T13:57:37Z,ACH-00002-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
22,PT,GLG,ACH-00003,True,"A12 km 13,8 (Sentido Sul/Norte)",Alcochete,PRT,2890,ALONG_MOTORWAY,Europe/Lisbon,BTE,2021-05-11T14:13:47Z,38.727711,-8.987191,PT*GLG*ACH*00003*03,ACH-00003-03,CHARGING,2021-05-11T09:01:16Z,ACH-00003-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
23,PT,KLC,ACH-00004,True,Avenida Euro 2004,Alcochete,PRT,2890-154,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:14:30Z,38.751757,-8.939855,PT*KLC*ACH*00004*2,ACH-00004-2,AVAILABLE,2021-05-11T03:53:20Z,ACH-00004-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
24,PT,KLC,ACH-00005,True,Avenida Euro 2004,Alcochete,PRT,2890-154,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:14:41Z,38.752065,-8.939838,PT*KLC*ACH*00005*2,ACH-00005-2,AVAILABLE,2021-05-11T13:34:26Z,ACH-00005-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
25,PT,KLC,ACH-00007,True,Lagoa do Láparo,Alcochete,PRT,2890-112,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:13:55Z,38.7512824,-8.9578271,PT*KLC*ACH*00007*03,ACH-00007-03,AVAILABLE,2021-05-11T09:21:51Z,ACH-00007-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
26,PT,HRZ,ACH-90006,True,Av. 5 de Outubro 16,Alcochete,PRT,2890-040,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:35Z,38.755972,-8.96,PT*HRZ*ACH*90006*2,ACH-90006-2,AVAILABLE,2021-05-11T02:36:54Z,ACH-90006-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
27,PT,MLT,ACN-00002,True,Intermarche Alcanena,Alcanena,PRT,2380-180,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:31Z,39.463109,-8.65772,PT*MLT*ACN*00002*2,ACN-00002-2,AVAILABLE,2021-05-10T15:38:20Z,ACN-00002-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
28,PT,MLT,ACN-00003,True,Av. São Sebastião,Alcanena,PRT,2395-104,PARKING_LOT,Europe/Lisbon,MT,2021-02-15T17:11:41Z,39.518897,-8.688764,PT*MLT*ACN*00003*02,ACN-00003-02,UNKNOWN,2021-02-10T13:08:43Z,ACN-00003-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
29,PT,HRZ,ACN-90001,True,Rua João da Silva Nazário,Alcanena,PRT,2380-909,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:01Z,39.45698,-8.668342,PT*HRZ*ACN*90001*2,ACN-90001-2,CHARGING,2021-05-11T12:49:39Z,ACN-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
30,PT,MOB,ACT-00001,True,M507 – Rotunda 5 de Outubro,Alcoutim,PRT,8970-067,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:13:39Z,37.469003,-7.473464,PT*MOB*ACT*00001*02,ACT-00001-02,AVAILABLE,2021-05-11T13:00:44Z,ACT-00001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
31,PT,ION,ADV-00002,True,"Área de Serviço de Almodôvar S/N, km 193 A2",Almodôvar,PRT,7700-000,ALONG_MOTORWAY,Europe/Lisbon,MT,2021-05-11T14:10:42Z,37.536329,-8.182924,PT*ION*ADV*00002*1,ADV-00002-1,AVAILABLE,2021-05-11T13:34:09Z,ADV-00002-1-1,IEC_62196_T2_COMBO,CABLE,DC,920,500,350000
32,PT,ION,ADV-00003,True,"Área de Serviço de Almodôvar S/N, km 193 A2",Almodôvar,PRT,7700-000,ALONG_MOTORWAY,Europe/Lisbon,MT,2021-05-11T14:12:44Z,37.536179,-8.182924,PT*ION*ADV*00003*1,ADV-00003-1,AVAILABLE,2021-05-11T13:37:03Z,ADV-00003-1-1,IEC_62196_T2_COMBO,CABLE,DC,920,500,350000
33,PT,ION,ADV-00004,True,"Área de Serviço de Almodôvar N/S, km 193 A2",Almodôvar,PRT,7700-000,ALONG_MOTORWAY,Europe/Lisbon,MT,2021-05-11T14:12:44Z,37.535858,-8.184742,PT*ION*ADV*00004*1,ADV-00004-1,AVAILABLE,2021-05-11T14:05:39Z,ADV-00004-1-1,IEC_62196_T2_COMBO,CABLE,DC,920,500,350000
34,PT,ION,ADV-00005,True,"Área de Serviço de Almodôvar N/S, km 193 A2",Almodôvar,PRT,7700-000,ALONG_MOTORWAY,Europe/Lisbon,MT,2021-05-11T14:14:41Z,37.535999,-8.184742,PT*ION*ADV*00005*1,ADV-00005-1,AVAILABLE,2021-05-11T13:27:34Z,ADV-00005-1-1,IEC_62196_T2_COMBO,CABLE,DC,920,500,350000
35,PT,HRZ,ADV-90001,True,Rua do Afonso,Almodôvar,PRT,7700-055,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:18Z,37.512831,-8.059581,PT*HRZ*ADV*90001*2,ADV-90001-2,AVAILABLE,2021-05-11T11:25:33Z,ADV-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
36,PT,KLC,AGB-90001,True,Av. dos Combatentes do Ultramar,Aguiar da Beira,PRT,3570-214,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:04Z,40.8179452,-7.5413015,PT*KLC*AGB*90001*2,AGB-90001-2,AVAILABLE,2021-05-11T02:26:39Z,AGB-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
37,PT,EVC,AGD-00002,True,Escola Superior de Tecnologia e Gestão de Águeda (ESTGA),Águeda,PRT,3064-908,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:13:48Z,40.573718,-8.443996,PT*EVC*AGD*00002*2,AGD-00002-2,CHARGING,2021-05-11T11:52:55Z,AGD-00002-2-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
38,PT,NRG,AGD-00004,True,R. Rio Grande,Águeda,PRT,3750-137,PARKING_LOT,Europe/Lisbon,BTN,2021-03-26T03:47:25Z,40.572289,-8.443089,PT*NRG*AGD*00004*02,AGD-00004-02,UNKNOWN,2021-03-25T16:39:11Z,AGD-00004-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
39,PT,EDP,AGD-90001,True,Rua Joaquim Francisco de Oliveira,Águeda,PRT,3750-144,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:28Z,40.577273,-8.444696,PT*EDP*AGD*90001*02,AGD-90001-02,AVAILABLE,2021-05-11T13:19:04Z,AGD-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
40,PT,GLG,AGH-00001,True,"Rua de São Pedro, Circular Externa",Angra do Heroísmo,PRT,9700-187,ALONG_MOTORWAY,Atlantic/Azores,BTE,2021-05-11T14:14:04Z,38.660919,-27.233239,PT*GLG*AGH*00001*03,AGH-00001-03,AVAILABLE,2021-05-11T11:16:46Z,AGH-00001-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
41,PT,KLC,AGN-00002,True,Rua Comendador Saúl Brandão,Arganil,PRT,3300-060,PARKING_LOT,Europe/Lisbon,BTE,2021-05-11T14:14:14Z,40.223806,-8.057222,PT*KLC*AGN*00002*03,AGN-00002-03,AVAILABLE,2021-05-11T10:08:35Z,AGN-00002-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
42,PT,HRZ,AGN-90001,True,Avenida Irmãos Duarte,Arganil,PRT,-,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:02Z,40.2180573,-8.05506,PT*HRZ*AGN*90001*02,AGN-90001-02,OUTOFORDER,2021-05-11T14:10:54Z,AGN-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
43,PT,GLG,AJT-00001,True,A2 km 148 (Sentido Sul/Norte),Aljustrel,PRT,7600-000,ALONG_MOTORWAY,Europe/Lisbon,BTE,2021-05-11T14:14:05Z,37.922961,-8.241516,PT*GLG*AJT*00001*03,AJT-00001-03,AVAILABLE,2021-05-11T13:59:53Z,AJT-00001-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
44,PT,GLG,AJT-00002,True,A2 km 148 (Sentido Norte/Sul),Aljustrel,PRT,7600-000,ALONG_MOTORWAY,Europe/Lisbon,BTE,2021-05-11T14:13:33Z,37.924281,-8.243845,PT*GLG*AJT*00002*03,AJT-00002-03,AVAILABLE,2021-05-11T13:49:14Z,AJT-00002-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
45,PT,MOB,AJT-00003,True,Av. Da Liberdade,Aljustrel,PRT,7600-014,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:13:48Z,37.879386,-8.163674,PT*MOB*AJT*00003*02,AJT-00003-02,AVAILABLE,2021-05-11T10:50:28Z,AJT-00003-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
46,PT,HRZ,AJT-90004,True,Rua Catarina Eufémia,Aljustrel,PRT,7600-099,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:26Z,37.878148,-8.163778,PT*HRZ*AJT*90004*2,AJT-90004-2,AVAILABLE,2021-05-11T01:17:08Z,AJT-90004-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
47,PT,MOB,AJZ-00001,True,Parque Ribeirinho Junto à Pérgola,Aljezur,PRT,8670-320,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:13:39Z,37.434628,-8.7687082,PT*MOB*AJZ*00001*02,AJZ-00001-02,AVAILABLE,2021-05-11T11:27:27Z,AJZ-00001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
48,PT,KLC,ALB-00001,True,Aveinda 5 de Outubro 9000,Albergaria-a-Velha,PRT,3850-005,PARKING_LOT,Europe/Lisbon,BTN,2021-05-11T14:14:09Z,40.6908221,-8.4788345,PT*KLC*ALB*00001*2,ALB-00001-2,CHARGING,2021-05-11T13:43:00Z,ALB-00001-2-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
49,PT,HLX,ALB-00003,True,"Avenida 5 de Outubro, 77",Albergaria-a-Velha,PRT,4460-841,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:21Z,40.7131949,-8.482487,PT*HLX*ALB*00003*02,ALB-00003-02,AVAILABLE,2021-05-11T07:28:17Z,ALB-00003-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
50,PT,GLP,ALB-90002,True,Rua Dr. Flausino Correia 2,Albergaria-a-Velha,PRT,3850-054,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:36Z,40.686902,-8.480335,PT*GLP*ALB*90002*2,ALB-90002-2,AVAILABLE,2021-05-11T10:07:06Z,ALB-90002-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
51,PT,PRI,ALD-00002,True,Av. da Fronteira,Almeida,PRT,6355-270,ALONG_MOTORWAY,Europe/Lisbon,BTE,2021-05-11T14:15:07Z,40.608711,-6.82825,PT*PRI*ALD*00002*2,ALD-00002-2,AVAILABLE,2021-05-11T08:47:49Z,ALD-00002-2-1,IEC_62196_T2_COMBO,CABLE,DC,500,125,50000
52,PT,KLC,ALJ-90001,True,Avenida Dr. Francisco Sá Carneiro,Alijó,PRT,5070-013,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:52Z,41.275881,-7.477031,PT*KLC*ALJ*90001*2,ALJ-90001-2,AVAILABLE,2021-05-11T00:58:48Z,ALJ-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
53,PT,MOB,ALM-00004,True,Rua Capitão Leitão 47,Almada,PRT,2800-135,PARKING_LOT,Europe/Lisbon,BTN,2020-10-05T21:50:44Z,38.681548,-9.159578,PT*MOB*ALM*00004*02,ALM-00004-02,UNKNOWN,2019-08-23T06:50:08Z,ALM-00004-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
54,PT,MOB,ALM-00005,True,Rua Leonel Duarte Ferreira 21,Almada,PRT,2800-138,PARKING_LOT,Europe/Lisbon,BTN,2020-10-05T21:51:22Z,38.681372,-9.160646,PT*MOB*ALM*00005*2,ALM-00005-2,UNKNOWN,2019-07-31T14:53:52Z,ALM-00005-2-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
55,PT,MOB,ALM-00006,True,Rua Frederico Pinheiro 2,Almada,PRT,2800-689,PARKING_LOT,Europe/Lisbon,BTN,2021-01-12T14:33:16Z,38.675459,-9.166247,PT*MOB*ALM*00006*02,ALM-00006-02,UNKNOWN,2021-01-12T01:04:09Z,ALM-00006-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
56,PT,MOB,ALM-00007,True,Avenida Bento Gonçalves,Almada,PRT,2805-099,PARKING_LOT,Europe/Lisbon,BTN,2020-10-05T21:52:10Z,38.669353,-9.165517,PT*MOB*ALM*00007*02,ALM-00007-02,UNKNOWN,2019-08-20T17:54:18Z,ALM-00007-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
57,PT,MOB,ALM-00008,True,Rua Dom Manuel I 2C,Almada,PRT,2810-259,PARKING_LOT,Europe/Lisbon,BTN,2020-10-05T21:53:11Z,38.654575,-9.152943,PT*MOB*ALM*00008*02,ALM-00008-02,UNKNOWN,2020-01-06T15:45:51Z,ALM-00008-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
58,PT,HRZ,ALM-00011,True,Estr. Q.ta da Carcereira,Almada,PRT,2820-246,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:36Z,38.631659,-9.177034,PT*HRZ*ALM*00011*03,ALM-00011-03,AVAILABLE,2021-05-11T04:37:25Z,ALM-00011-03-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,63,43000
59,PT,HRZ,ALM-00013,True,Estr. Q.ta da Carcereira,Almada,PRT,2820-246,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:09Z,38.631450,-9.177034,PT*HRZ*ALM*00013*02,ALM-00013-02,AVAILABLE,2021-05-10T15:58:52Z,ALM-00013-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
60,PT,MOB,ALM-00014,True,Praia da Rainha,Almada,PRT,2825-308,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:15:30Z,38.61693,-9.21659,PT*MOB*ALM*00014*2,ALM-00014-2,AVAILABLE,2021-05-10T13:32:10Z,ALM-00014-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
61,PT,MOB,ALM-00022,True,Avenida da República,Almada,PRT,2815-800,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:17Z,38.64839,-9.18345,PT*MOB*ALM*00022*02,ALM-00022-02,AVAILABLE,2021-05-08T19:16:29Z,ALM-00022-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
62,PT,MOB,ALM-00023,True,Avenida Antonio Jose Gomes,Almada,PRT,2805-086,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:42Z,38.67221,-9.15604,PT*MOB*ALM*00023*02,ALM-00023-02,AVAILABLE,2021-05-11T14:14:42Z,ALM-00023-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
63,PT,EVP,ALM-00029,True,"Base Naval de Lisboa, Direção de Transportes S/N",Almada,PRT,2810-001,PARKING_LOT,Europe/Lisbon,BTN,2021-02-23T08:59:55Z,38.665022,-9.150827,PT*EVP*ALM*00029*2,ALM-00029-2,UNKNOWN,2021-02-23T08:37:44Z,ALM-00029-2-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
64,PT,MOB,ALM-00035,True,Estrada do Caminho Municipal 1011,Almada,PRT,2810-354,PARKING_LOT,Europe/Lisbon,BTN,2017-08-30T18:48:58Z,38.6593,-9.17533,PT*MOB*ALM*00035*2,ALM-00035-2,UNKNOWN,2016-08-29T15:11:43Z,ALM-00035-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
65,PT,MOT,ALM-00036,True,Rua Sergio Malpique 2,Almada,PRT,2810-500,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:13Z,38.660219,-9.175798,PT*MOT*ALM*00036*02,ALM-00036-02,CHARGING,2021-05-11T13:57:53Z,ALM-00036-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
66,PT,MOT,ALM-00037,True,Rua Sergio Malpique 2,Almada,PRT,2810-500,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:15:26Z,38.659986,-9.175478,PT*MOT*ALM*00037*02,ALM-00037-02,CHARGING,2021-05-11T10:16:08Z,ALM-00037-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
67,PT,EDP,ALM-00038,True,R. António Andrade - Antiga EN 377 - Km 10 1169,Almada,PRT,2725-079,PARKING_LOT,Europe/Lisbon,MT,2021-05-11T14:14:13Z,38.612953,-9.189023,PT*EDP*ALM*00038*02,ALM-00038-02,AVAILABLE,2021-05-11T10:16:12Z,ALM-00038-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
68,PT,GLG,ALM-00040,True,"Lugar Da Regateira, Via L-3",Almada,PRT,2820-194,ALONG_MOTORWAY,Europe/Lisbon,BTE,2021-05-11T14:13:43Z,38.635833,-9.195833,PT*GLG*ALM*00040*03,ALM-00040-03,AVAILABLE,2021-05-11T09:37:47Z,ALM-00040-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
69,PT,GLP,ALM-90001,True,Largo Alfredo Diniz,Almada,PRT,2800-252,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:04:39Z,38.68756,-9.14772,PT*GLP*ALM*90001*02,ALM-90001-02,AVAILABLE,2021-05-11T13:40:17Z,ALM-90001-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
70,PT,HRZ,ALM-90003,True,Avenida Dom Nuno Álvares Pereira 35,Almada,PRT,2800-179,ON_STREET,Europe/Lisbon,BTN,2021-04-22T15:45:20Z,38.6791,-9.15828,PT*HRZ*ALM*90003*2,ALM-90003-2,UNKNOWN,2021-04-22T01:06:02Z,ALM-90003-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,16,22000
71,PT,HRZ,ALM-90009,True,Rua da Liberdade 45,Almada,PRT,2805-353,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:21Z,38.673725,-9.161796,PT*HRZ*ALM*90009*02,ALM-90009-02,AVAILABLE,2021-05-11T13:43:49Z,ALM-90009-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
72,PT,GLP,ALM-90010,True,Praça João Raimundo,Almada,PRT,2805-336,ON_STREET,Europe/Lisbon,BTN,2021-05-11T14:14:39Z,38.667286,-9.160791,PT*GLP*ALM*90010*2,ALM-90010-2,AVAILABLE,2021-05-11T03:50:00Z,ALM-90010-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
